pull_req_id,github_id,useful,requester,created_at,num_commits_open,lines_modified_open,files_modified_open,commits_on_files_touched,branch_hotness,branch_commits,branch
25067084,22737,useful,Johann-S,1496316241,1,2,1,6.542448173868312,219.41669933127557,380,v4-dev
25042979,22733,useful,Johann-S,1496273373,2,10,2,6.898092849794239,220.50435300925923,380,v4-dev
25039776,22731,useful,maxiloc,1496265359,1,2,1,2.9504902263374486,220.89598366769536,380,v4-dev
25025943,22728,useless,jasonstockman,1496230076,6,294,15,92.93919855967069,121.8596854423867,277,v4-dev
25024961,22727,useful,existentialism,1496228560,1,2,1,14.66945228909465,121.91368904321006,277,v4-dev
24994748,22722,useful,pat270,1496158008,2,8,2,13.545983796296293,121.4130954218107,275,v4-dev
24950155,22720,useful,Johann-S,1496055042,2,92,4,50.8988634259259,125.05451131687236,275,v4-dev
24925400,22717,useful,mdo,1496005425,2,2812,231,143.79014416152242,180.52896553497968,329,v4-docs-streamlined
24922806,22716,useful,mdo,1495992568,84,2160,93,220.60892592592603,125.25398868312745,273,v4-dev
24914997,22715,useless,maxiloc,1495958275,1,53,3,1.7617247942386831,126.45928703703717,274,v4-dev
24908785,22713,useful,Johann-S,1495930080,6,338,4,10.22426736111111,127.45329616769564,275,v4-dev
24904485,22712,useful,mdo,1495903774,2,5,1,0.7710501543209877,128.38985390946505,277,v4-dev
24899023,22711,useless,mdo,1495879262,2,62,5,12.10773598251029,127.25154603909455,275,v4-dev
24887375,22709,useful,mdo,1495827707,1,4,1,13.858786008230451,129.07480028292167,275,v4-dev
24884097,22708,useful,mdo,1495811900,5,35,5,3.101367541152263,122.59405144032924,268,v4-dev
24880739,22707,useless,zalog,1495802043,2,10,1,8.188666538065846,122.9337731481481,268,v4-dev
24877630,22706,useful,mdo,1495795285,1,6,1,2.2149985853909464,123.16668775720169,268,v4-dev
24876802,22704,useful,patrickhlauke,1495793646,1,4,1,0,123.22317592592603,268,v4-dev
24874837,22703,useful,davethegr8,1495789612,2,25,2,2.4226489197530867,123.36220781893006,268,v4-dev
24854306,22697,useful,Scoutski,1495749856,1,6,1,3.637571116255144,123.73045627572013,269,v4-dev
24830508,22695,useless,sandrosc,1495698991,1,1,1,0,121.45239930555556,265,v4-dev
24809412,22689,useful,heikojansen,1495603978,1,4,1,10.05011432613169,123.67958564814818,264,v4-dev
24876105,22686,useless,silverbackdan,1495589766,3,49,2,5.131804269547326,119.13569830246915,259,v4-dev
24805846,22684,useless,schpet,1495552950,1,2,1,1.420974922839506,120.36195138888885,259,v4-dev
24803254,22681,useful,Johann-S,1495509559,1,89,5,38.40074922839505,119.79793377057604,257,v4-dev
24799545,22680,useless,deadtype,1495501855,10,3019,66,119.80710802469144,120.05255414094653,257,v4-dev
24795471,22679,useless,johnsmathew1998,1495495211,250,7943,153,257.050085648148,120.27256237139915,258,v4-dev
24763919,22675,useless,maxstrebel,1495431043,250,18592,143,214.7329283693414,122.40211381172841,259,v4-dev
24743817,22671,useful,hughbe,1495385606,1,1,1,1.5750045010288065,121.89569495884771,257,v4-dev
24706128,22666,useful,hughbe,1495233986,2,8,1,2.471984439300412,126.90679835390951,257,v4-dev
24693366,22664,useful,Johann-S,1495189450,2,94,2,19.72728034979424,128.37873148148148,257,v4-dev
24671982,22660,useless,v-Stein,1495146982,1,1,1,3.917998199588477,129.78231635802481,257,v4-dev
24669790,22659,useless,huanomal,1495140008,1,1,1,0,130.01280992798348,257,v4-dev
24633743,22651,useless,sapnabapat,1495066334,250,7943,153,284.5137292952679,132.44776594650185,257,v4-dev
24625114,22647,useful,Ayachii,1495044374,1,2,1,1.5326426183127573,133.17355298353905,257,v4-dev
24609258,22644,useful,zalog,1495011341,2,34,1,9.062614711934156,133.26015676440306,256,v4-dev
24602270,22641,useful,Lausselloic,1495000240,1,2,1,13.98510892489712,132.621425797325,255,v4-dev
24600633,22640,useful,Johann-S,1494998063,1,93,3,27.550579603909455,133.69729256687242,256,v4-dev
24595304,22637,useful,Johann-S,1494990674,1,50,22,177.94690187757226,131.93087461419745,254,v4-dev
24553606,22631,useless,edanbarak,1494907848,2,22,4,9.892512088477368,134.63635352366256,254,v4-dev
24551610,22630,useful,Johann-S,1494904202,1,3,1,8.306160493827162,133.75098752572032,253,v4-dev
24544827,22625,useful,Johann-S,1494889273,1,1627,34,153.29282510288087,133.23248469650204,252,v4-dev
24540085,22624,useless,cs327259852,1494875213,1,2,1,0,133.68813284465014,252,v4-dev
24510915,22620,useless,shankariyerr,1494817496,2,518,23,87.96731854423862,135.5585911779835,252,v4-dev
24477261,22615,useful,AnandChowdhary,1494715767,1,2,1,2.660060056584362,137.8523820730452,253,v4-dev
24469529,22612,useful,nwoltman,1494675340,2,30,3,21.59752752057613,112.90176697530855,227,v4-dev
24427492,22607,useful,Kout,1494555910,1,5,1,4.312467721193416,116.41114840534975,229,v4-dev
24422751,22605,useless,Johann-S,1494545139,1,2,1,0,116.72834992283944,229,v4-dev
24348899,22594,useful,CDAGaming,1494392926,1,12,1,10.808091563786009,121.22135043724276,231,v4-dev
24342870,22593,useless,Jethu1,1494382743,3,9,2,11.833498585390942,121.52385468106995,231,v4-dev
24342474,22592,useless,Jethu1,1494381831,2,7,1,9.820742541152265,121.55094727366253,231,v4-dev
24272658,22584,useless,CDAGaming,1494230417,3,114,23,117.73923778292179,125.08167181069963,234,v4-dev
24267710,22582,useless,CDAGaming,1494222049,1,12,1,11.191109053497941,125.33348662551434,234,v4-dev
24247876,22579,useful,mdo,1494171815,1,1,1,2.0489122942386833,126.84515792181065,234,v4-dev
24173278,22574,useful,patrickhlauke,1493943567,1,4,2,7.088620241769548,131.77319315843613,240,v4-dev
24172462,22573,useful,patrickhlauke,1493941699,1,4,1,4.3588771862139915,129.82230131172838,238,v4-dev
24139524,22570,useless,laclys,1493872226,1,1,1,0,130.9432797067901,237,v4-dev
24130675,22566,useful,ken-guru,1493855795,1,10,1,2.39232896090535,131.44407021604923,237,v4-dev
24126295,22565,useful,PascalPixel,1493842894,1,2,1,17.75410918209877,131.83727199074067,237,v4-dev
24120575,22564,useful,pat270,1493824880,1,8,2,28.491713605967075,132.38630979938273,237,v4-dev
24091031,22561,useless,yangchunping931218,1493773756,1,2,1,0,133.94448726851857,237,v4-dev
24067884,22557,useless,deadtype,1493718650,10,3019,66,157.6510267489713,135.62402970679,237,v4-dev
24065821,22556,useful,pat270,1493715512,2,6,1,1.354280864197531,135.71967091049376,237,v4-dev
24055096,22554,useful,Johann-S,1493698720,1,2,1,11.446680426954737,135.22723508230462,236,v4-dev
24036093,22551,useless,mdo,1493649828,22,1409,34,75.55042335390942,136.71109722222212,236,v4-dev
24030400,22550,useful,TruePath,1493637914,1,2,1,0.8887610596707819,136.06705928497948,235,v4-dev
23982757,22546,useless,d0whc3r,1493472350,1,2,1,1.5820664866255143,141.07060095164607,235,v4-dev
23956919,22542,useful,pat270,1493380305,1,1,1,0,140.8149935699588,232,v4-dev
23952695,22541,useless,pat270,1493372466,1,1,1,3.3080297067901236,141.04887319958846,232,v4-dev
23938526,22539,useful,SebastiaanNijland,1493347110,1,7,1,19.73061432613168,140.80034014917675,231,v4-dev
23921162,22538,useless,patrickhlauke,1493304803,3,87,3,13.08358989197531,142.05714531893025,231,v4-dev
23905605,22536,useful,pat270,1493277693,1,2,1,3.35678125,139.84246334876525,228,v4-dev
23892122,22534,useful,Johann-S,1493252591,2,22,2,10.9272449845679,140.5784787808645,228,v4-dev
23889602,22533,useless,wangyj62,1493247115,3,31,2,10.940625128600825,140.73904050925935,228,v4-dev
23872494,22528,useless,crystalrhee,1493202671,250,7943,153,289.6205722736629,142.04283551954757,230,v4-dev
23848366,22523,useless,shaolinwei,1493162351,1,1,1,0,142.22735018004136,229,v4-dev
23808919,22517,useful,Johann-S,1493081841,2,4,1,7.658988554526748,144.60200334362162,231,v4-dev
23795691,22513,useful,pat270,1493044332,1,11,1,10.340063400205763,144.70840470679002,230,v4-dev
23784305,22510,useless,houfio,1493023751,3,260,4,6.012392618312758,145.31715342078195,230,v4-dev
23784101,22509,useless,pat270,1493023387,1,18,2,7.421434027777777,145.3279198816873,230,v4-dev
23774433,22506,useless,shs00,1493008839,18,826,23,67.70292695473253,145.77011445473278,238,v4-dev
23732181,22500,useful,patrickhlauke,1492861963,7,904,22,77.22312577160493,150.30767219650193,244,v4-dev
23729397,22499,useful,anniepank,1492853012,1,5,1,1.7379700360082304,150.58854205246917,244,v4-dev
23717641,22496,useful,mdo,1492811403,5,14,1,8.139430555555554,150.8958753858024,247,v4-dev
23713379,22495,useful,pat270,1492789647,1,4,1,1.6114052211934156,150.59749909979422,253,v4-dev
23669487,22488,useful,zachleat,1492693677,2,12,1,4.328698431069959,152.74206275720144,257,v4-dev
23669374,22487,useless,zachleat,1492693436,2,6,1,4.328853395061728,152.7500279063788,257,v4-dev
23659724,22485,useful,pat270,1492676520,2,4,1,22.448282536008232,153.30910866769528,257,v4-dev
23659326,22484,useless,pat270,1492675790,1,6,1,6.290309542181069,153.333235468107,257,v4-dev
23651104,22483,useful,patrickhlauke,1492662674,1,3,1,5.040999871399176,152.7625246913582,256,v4-dev
23649889,22482,useful,patrickhlauke,1492660587,1,4,1,7.30560892489712,151.8269715792183,255,v4-dev
23649555,22481,useful,patrickhlauke,1492659910,1,16,1,4.038931841563786,150.84497183641972,254,v4-dev
23649386,22480,useful,JoyceBabu,1492659578,1,2,1,4.6523141718106995,150.85581648662543,254,v4-dev
23646175,22477,useful,bardiharborow,1492652676,2,108,10,21.16760519547325,151.08126761831295,254,v4-dev
23636754,22475,useless,liangxiaotiao,1492627748,1,2,1,1.5267541152263373,150.89103845164598,253,v4-dev
23632550,22474,useless,balalaXD,1492615375,2,2,2,0,151.2936064814815,253,v4-dev
23623544,22473,useful,Johann-S,1492597541,1,4,1,0,150.8686810699586,252,v4-dev
23615434,22472,useful,patrickhlauke,1492583877,4,32,1,8.402975308641976,151.3114958847738,252,v4-dev
23599319,22468,useless,gangking,1492551778,2,11,1,0,151.34793106995897,252,v4-dev
23576143,22466,useful,supergibbs,1492498836,1,4,1,6.535352752057613,153.0696664094649,253,v4-dev
23561812,22464,useful,Johann-S,1492471041,2,12,1,1.67627237654321,151.96218621399166,251,v4-dev
23549286,22461,useful,patrickhlauke,1492436289,2,24,1,3.804538065843621,152.0751679526751,250,v4-dev
23518065,22455,useful,patrickhlauke,1492352613,1,8,1,3.5914506172839507,153.76173006687236,252,v4-dev
23515767,22454,useful,mdo,1492343736,1,1,1,5.256517618312757,150.03083551954722,248,v4-dev
23508338,22453,useless,pitpit,1492315193,1,1,1,5.278541538065843,149.9395477109052,255,v4-dev
23475726,22445,useful,patrickhlauke,1492168265,2,24,2,0,154.86794868827178,265,v4-dev
23465213,22444,useful,Johann-S,1492149619,15,1206,16,41.36035918209877,155.50338978909468,265,v4-dev
23462561,22442,useful,patrickhlauke,1492145121,3,82,3,13.261878729423866,155.6566781121401,265,v4-dev
23447311,22441,useless,seba1342,1492095613,1,19,1,0,156.33585673868328,264,v4-dev
23438556,22440,useful,patrickhlauke,1492078870,2,80,1,0.051122685185185146,147.32229333847735,245,v4-dev
23433113,22437,useless,tarequemdhanif,1492069354,1,4,1,4.947585390946502,147.62211586934146,245,v4-dev
23428540,22436,useless,IdanCo,1492062497,2,26,1,1.8313109567901233,147.8381607510287,245,v4-dev
23417877,22433,useful,IdanCo,1492040796,1,2,1,0.832678883744856,147.51768492798348,244,v4-dev
23400606,22426,useful,patrickhlauke,1491995512,6,76,4,30.570530606995884,148.93973533950614,245,v4-dev
23392800,22423,useful,IdanCo,1491983232,2,218,2,2.307259773662551,147.31741923868313,243,v4-dev
23386992,22422,useful,patrickhlauke,1491974200,2,18,2,0.7633509516460905,147.5996692386831,243,v4-dev
23386715,22421,useful,tagliala,1491973797,1,78,3,7.13269855967078,147.61226298868323,243,v4-dev
23361667,22413,useful,pat270,1491914537,2,16,2,22.35286136831276,149.4795811471193,246,v4-dev
23345432,22407,useless,fernandobandeira,1491888095,1,2,1,5.603107381687242,150.31609503600822,246,v4-dev
23338266,22405,useful,patrickhlauke,1491873348,1,12,3,11.224389531893005,148.77425964506156,244,v4-dev
23320870,22403,useful,patrickhlauke,1491826858,1,25,9,43.42841448045268,147.2173629115225,241,v4-dev
23281771,22401,useful,patrickhlauke,1491737452,1,10,1,5.483886316872429,143.97094020061706,238,v4-dev
23279381,22400,useful,patrickhlauke,1491730503,1,8,1,0,138.26881828703705,232,v4-dev
23275835,22398,useful,patrickhlauke,1491719071,1,1,1,4.308757716049383,138.60989647633747,232,v4-dev
23275101,22397,useful,patrickhlauke,1491716520,5,72,3,10.34980529835391,138.6860065586419,232,v4-dev
23266533,22396,useful,mdo,1491681280,3,15,4,24.29223469650205,138.73315290637873,231,v4-dev
23266278,22395,useful,mdo,1491679891,2,12,2,20.094727237654322,138.77441563786016,231,v4-dev
23265848,22394,useful,mdo,1491678263,1,6,1,0,136.81411098251027,229,v4-dev
23265789,22393,useful,mdo,1491677975,1,9,1,1.743417309670782,136.8225924639917,229,v4-dev
23261403,22392,useful,mdo,1491660276,4,75,5,20.70305105452674,131.31766756687244,223,v4-dev
23260288,22390,useful,mdo,1491657303,3,17,3,17.754173739711938,130.3987591306584,222,v4-dev
23259379,22389,useful,mdo,1491654796,2,18,2,11.341183384773666,130.47033243312762,222,v4-dev
23259217,22388,useless,zalog,1491654364,2,140,1,2.0449558899176954,128.4741114969136,220,v4-dev
23259024,22387,useful,mdo,1491653845,1,3,2,14.179085005144037,125.47617206790129,217,v4-dev
23258814,22386,useful,mdo,1491653237,1,2,2,13.190788580246913,125.49313914609056,217,v4-dev
23258715,22385,useful,mdo,1491652963,1,17,3,12.746224665637857,125.50078549382708,217,v4-dev
23251042,22383,useful,zalog,1491632233,1,6,1,8.008011188271606,121.04718106995885,212,v4-dev
23231795,22379,useful,zalog,1491566608,1,6,1,10.949150720164607,120.8338125,211,v4-dev
23229683,22378,useless,trackleft,1491562896,1,12,1,1.7730158179012345,120.93453677983528,211,v4-dev
23227680,22377,useful,mdo,1491559469,1,2,1,10.965676183127574,121.02752764917693,211,v4-dev
23227591,22376,useful,mdo,1491559313,1,7,1,2.4379216820987653,121.03176067386838,211,v4-dev
23213761,22374,useless,naicko,1491536517,1,30,2,0,121.65032497427975,211,v4-dev
23213142,22373,useful,Johann-S,1491534993,1,8,2,3.490475308641976,120.68745859053494,210,v4-dev
23205159,22371,useful,justforuse,1491517299,1,1,1,0.49771386316872424,121.16530581275718,210,v4-dev
23185647,22368,useful,peterblazejewicz,1491474793,1,2,2,3.521442386831276,122.32728587962956,215,v4-dev
23181567,22366,useless,bastienmoulia,1491468942,1,5,1,8.26000347222222,122.48906121399182,215,v4-dev
23172300,22365,useless,Lausselloic,1491455751,9,81,5,15.481970164609054,122.85400720164606,216,v4-dev
23171976,22364,useful,Lausselloic,1491455293,11,111,6,12.89353999485597,122.86672942386835,216,v4-dev
23170122,22363,useless,Lausselloic,1491452222,9,80,4,12.901833590534977,122.95203497942389,216,v4-dev
23142197,22355,useful,zalog,1491387203,1,4,1,8.391786522633748,124.77525771604932,219,v4-dev
23175098,22354,useless,bwalendz,1491376797,1,2,1,2.5287429269547324,125.06937551440332,220,v4-dev
23064230,22344,useless,tmentink,1491237111,1,49,3,15.880852623456793,129.19355131172836,246,v4-dev
23048661,22342,useful,gareth,1491206388,2,12,4,3.6884063786008228,130.16549807098767,246,v4-dev
23045060,22341,useful,zalog,1491200465,1,5,1,0,129.3484134516462,245,v4-dev
23043814,22340,useless,rolandolah,1491198626,157,19399,103,217.97257960390908,129.40635519547325,245,v4-dev
23021403,22337,useful,Deilv,1491137527,1,125,1,2.0054287551440333,130.3674121656379,258,v4-dev
23018771,22336,useful,mdo,1491129598,3,56,3,12.031834233539096,129.6262858796298,257,v4-dev
23012287,22333,useless,pyaphonlin,1491108087,1,1,1,0,128.33322029320976,256,v4-dev
22974516,22327,useless,korthjp17,1490962020,1,2,1,6.556859567901235,131.19365547839493,266,v4-dev
22955092,22324,useless,naicko,1490926080,15,2450,47,193.53395820473258,132.46160056584367,281,v4-dev
22937405,22321,useful,patrickhlauke,1490880752,1,60,12,43.37942644032922,133.09103549382715,280,v4-dev
22914748,22316,useful,Johann-S,1490846429,2,36,2,2.0519669495884774,134.32694598765448,280,v4-dev
22913811,22315,useless,friedow,1490844803,1,2,1,2.019033436213992,134.38549537037045,280,v4-dev
22903010,22309,useful,pvdlg,1490822428,1,34,1,4.705135030864198,135.19124305555556,281,v4-dev
22872288,22301,useless,IdanCo,1490763683,2,40,1,0,137.32638605967068,283,v4-dev
22850779,22298,useless,jackmu95,1490712044,1,39,10,25.040054783950616,139.47031867283923,340,v4-dev
22846676,22297,useful,Johann-S,1490703729,2,4,1,5.436613683127572,137.82471990740768,338,v4-dev
22842412,22294,useful,mdo,1490696932,1,5,1,0,136.11027597736623,336,v4-dev
22815057,22289,useful,mdo,1490646425,1,10,1,0,131.29757870370355,352,v4-dev
22814706,22288,useful,mdo,1490645715,4,30,2,1.1463362911522634,131.32971862139914,352,v4-dev
22813976,22287,useful,mdo,1490643270,1,115,6,19.047638760288063,131.44039763374482,352,v4-dev
22812762,22286,useless,nickjazz,1490639461,1,10,4,12.107338477366257,131.61282150205776,352,v4-dev
22767216,22280,useful,mdo,1490532886,1,4,1,1.5663263888888888,132.43351015946482,353,v4-dev
22765679,22279,useless,simPod,1490528188,1,98,10,39.03640843621399,131.64202623456802,352,v4-dev
22755955,22276,useful,Johann-S,1490489555,1,26,2,0.21446630658436217,120.27624832818915,340,v4-dev
22746490,22273,useless,satyajit11,1490444360,1,2,1,9.70208166152263,122.38823096707833,367,v4-dev
22743652,22272,useful,Johann-S,1490437489,2,40,2,6.361399948559671,122.7125181327161,367,v4-dev
22743799,22271,useful,mdo,1490437101,2,123,2,4.077612911522633,122.73083037551427,367,v4-dev
22718868,22264,useless,IdanCo,1490353690,2,168,3,1.4078198302469134,126.86606983024699,402,v4-dev
22711011,22263,useless,Johann-S,1490339643,1,15,2,0.32079025205761313,127.59226504629633,402,v4-dev
22704277,22260,useless,Johann-S,1490328100,1,28,2,8.185855709876545,128.18900964506153,402,v4-dev
22687641,22252,useful,pfhayes,1490279362,1,2,1,5.688737525720166,114.59239750514398,386,v4-dev
22615151,22251,useful,pvdlg,1490251659,4,65,2,5.546348251028807,113.96017669753067,387,v4-dev
22619951,22246,useful,sidp0,1490190682,2,38,3,3.443226723251029,117.44666409464998,487,v4-dev
22643911,22241,useless,rexcfnghk,1490162475,1,1,1,2.682914737654321,117.19854809670755,485,v4-dev
22585930,22236,useless,skywritergr,1490082445,250,72804,427,86.1868389917697,121.25294663065881,491,v4-dev
22585847,22235,useless,skywritergr,1490082183,250,72804,427,86.19735133744865,121.2694900977366,491,v4-dev
22594489,22234,useful,pvdlg,1490074552,10,4,1,0,121.75278253600807,493,v4-dev
22584944,22233,useful,bardiharborow,1490059459,1,47,7,4.02182638888889,121.70541306584406,492,v4-dev
22578504,22232,useful,mdo,1490043916,1,69,16,29.579799639917734,121.68689364711908,494,v4-dev
22578141,22231,useless,mdo,1490042630,1,1106,20,45.60068788580246,121.76859169238728,494,v4-dev
22577554,22230,useful,mdo,1490040724,11,201,6,27.022417052469166,121.88967759773637,494,v4-dev
22563245,22229,useless,pvdlg,1490011083,1,1,1,0.6737100051440328,123.77273495370322,494,v4-dev
22540379,22221,useful,praveenpuglia,1489975072,1,4,2,13.033382330246914,121.03634657921829,502,v4-dev
22533122,22218,useful,bardiharborow,1489954488,1,1106,20,27.476969778806584,121.36119997427996,502,v4-dev
